Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2020.0,dec,12/1/2020,Maharashtra,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,CASH VAN,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,91.0
2020.0,dec,12/1/2020,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,57.0
2020.0,dec,12/1/2020,Maharashtra,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,FORK LIFT,Others,Others,3.0
2020.0,dec,12/1/2020,Maharashtra,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,HEARSES,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,838.0
2020.0,dec,12/1/2020,Maharashtra,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Maharashtra,MOBILE CLINIC,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,MOPED,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,1.0
2020.0,dec,12/1/2020,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,103.0
2020.0,dec,12/1/2020,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Maharashtra,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,ROAD ROLLER,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2.0
2020.0,dec,12/1/2020,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1.0
2020.0,dec,12/1/2020,Maharashtra,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2020.0,dec,12/1/2020,Maharashtra,TOW TRUCK,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,TRACTOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,TRAILER (AGRICULTURAL),Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,TRAILER (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,TRAILER FOR PERSONAL USE,Others,Others,0.0
2020.0,dec,12/1/2020,Maharashtra,VEHICLE FITTED WITH RIG,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Meghalaya,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Meghalaya,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Meghalaya,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Meghalaya,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Meghalaya,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Manipur,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Manipur,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2.0
2020.0,dec,12/1/2020,Manipur,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Manipur,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Manipur,MOPED,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Manipur,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Manipur,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Manipur,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,ADAPTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,ARTICULATED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,292.0
2020.0,dec,12/1/2020,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,24.0
2020.0,dec,12/1/2020,Madhya Pradesh,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,LIBRARY VAN,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,243.0
2020.0,dec,12/1/2020,Madhya Pradesh,MOPED,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,10.0
2020.0,dec,12/1/2020,Madhya Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,ROAD ROLLER,Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Madhya Pradesh,TRAILER (AGRICULTURAL),Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Mizoram,LUXURY CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Mizoram,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Mizoram,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Mizoram,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Mizoram,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2020.0,dec,12/1/2020,Mizoram,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Nagaland,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Nagaland,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Nagaland,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Nagaland,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Nagaland,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Nagaland,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Nagaland,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Nagaland,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2020.0,dec,12/1/2020,Nagaland,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Nagaland,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Odisha,ADAPTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Odisha,CAMPER VAN / TRAILER,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,12.0
2020.0,dec,12/1/2020,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,17.0
2020.0,dec,12/1/2020,Odisha,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,FORK LIFT,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,72.0
2020.0,dec,12/1/2020,Odisha,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Odisha,MOPED,2-Wheelers,2W_Personal,13.0
2020.0,dec,12/1/2020,Odisha,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,3.0
2020.0,dec,12/1/2020,Odisha,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2020.0,dec,12/1/2020,Odisha,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Odisha,OMNI BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Odisha,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2020.0,dec,12/1/2020,Odisha,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2.0
2020.0,dec,12/1/2020,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Odisha,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2020.0,dec,12/1/2020,Odisha,TRACTOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Odisha,TRAILER (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,ADAPTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,AGRICULTURAL TRACTOR,Others,Others,1.0
2020.0,dec,12/1/2020,Punjab,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Punjab,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,56.0
2020.0,dec,12/1/2020,Punjab,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,8.0
2020.0,dec,12/1/2020,Punjab,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,GOODS CARRIER,Others,Others,1.0
2020.0,dec,12/1/2020,Punjab,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,HEARSES,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,12.0
2020.0,dec,12/1/2020,Punjab,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Punjab,MOPED,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,1.0
2020.0,dec,12/1/2020,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,2.0
2020.0,dec,12/1/2020,Punjab,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3.0
2020.0,dec,12/1/2020,Puducherry,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Puducherry,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Puducherry,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,12.0
2020.0,dec,12/1/2020,Puducherry,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Puducherry,MOPED,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Puducherry,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Puducherry,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Puducherry,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1.0
2020.0,dec,12/1/2020,Puducherry,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Puducherry,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Rajasthan,ADAPTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,ANIMAL AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,ARTICULATED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Rajasthan,CAMPER VAN / TRAILER,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,DUMPER,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2020.0,dec,12/1/2020,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,353.0
2020.0,dec,12/1/2020,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,128.0
2020.0,dec,12/1/2020,Rajasthan,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,FIRE FIGHTING VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,FORK LIFT,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,HEARSES,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,500.0
2020.0,dec,12/1/2020,Rajasthan,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Rajasthan,MOPED,2-Wheelers,2W_Personal,14.0
2020.0,dec,12/1/2020,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,17.0
2020.0,dec,12/1/2020,Rajasthan,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2020.0,dec,12/1/2020,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,8.0
2020.0,dec,12/1/2020,Rajasthan,OMNI BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Rajasthan,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,ROAD ROLLER,Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Rajasthan,TRACTOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Rajasthan,VEHICLE FITTED WITH RIG,Others,Others,0.0
2020.0,dec,12/1/2020,Sikkim,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Sikkim,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Sikkim,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Sikkim,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Sikkim,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2020.0,dec,12/1/2020,Sikkim,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Sikkim,LUXURY CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Sikkim,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Sikkim,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Sikkim,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Sikkim,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Sikkim,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Tamil Nadu,ADAPTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,ARTICULATED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Tamil Nadu,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,CRANE MOUNTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,EARTH MOVING EQUIPMENT,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2020.0,dec,12/1/2020,Tamil Nadu,FORK LIFT,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,637.0
2020.0,dec,12/1/2020,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Tamil Nadu,MOBILE CLINIC,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,84.0
2020.0,dec,12/1/2020,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,56.0
2020.0,dec,12/1/2020,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,129.0
2020.0,dec,12/1/2020,Tamil Nadu,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2020.0,dec,12/1/2020,Tamil Nadu,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Tamil Nadu,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2020.0,dec,12/1/2020,Tamil Nadu,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,1.0
2020.0,dec,12/1/2020,Tamil Nadu,TRACTOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,TRAILER (AGRICULTURAL),Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0.0
2020.0,dec,12/1/2020,Tamil Nadu,VEHICLE FITTED WITH RIG,Others,Others,0.0
2020.0,dec,12/1/2020,Tripura,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Tripura,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,217.0
2020.0,dec,12/1/2020,Tripura,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Tripura,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Tripura,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Tripura,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2020.0,dec,12/1/2020,Tripura,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2020.0,dec,12/1/2020,Tripura,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2020.0,dec,12/1/2020,Tripura,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2020.0,dec,12/1/2020,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,37.0
2020.0,dec,12/1/2020,Tripura,TRACTOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,ADAPTED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,AGRICULTURAL TRACTOR,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,AMBULANCE,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,ARTICULATED VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,BUS,Bus,Bus,0.0
2020.0,dec,12/1/2020,Uttarakhand,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,199.0
2020.0,dec,12/1/2020,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10.0
2020.0,dec,12/1/2020,Uttarakhand,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,EXCAVATOR (NT),Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,GOODS CARRIER,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,HARVESTER,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,MAXI CAB,Others,Others,0.0
2020.0,dec,12/1/2020,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26.0
2020.0,dec,12/1/2020,Uttarakhand,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
